name	score	station	tel	address	latitude	longitude	open_time	closed_days	sheets	url	icon_url	x	delegate1	delegate2	geometry
町田汁場 しおらーめん進化 本店 （町田汁場）	3.92	町田駅	042-705-7122	東京都町田市森野3-18-17 ウイング森野 1F	35.5532031721624	139.43841438693815	［月～土］11:00～15:00／18:00〜21:00［日・祝］11:00～17:00　※売り切れ早仕舞いあり	無休	9席 （カウンター席のみ）	https://tabelog.com/tokyo/A1327/A132701/13050023/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/44889/44889768.jpg?token=5af1f7c&api=v2	1	1	1	POINT (139.4384143869381 35.5532031721624)
一番いちばん （いちばんいちばん）	3.88	町田駅	不明の為情報お待ちしております	東京都町田市中町1-28-24 大成ビル　１Ｆ	35.54939011888909	139.44700134935172	[木～火]12:00～14:3018:00～20:00（材料無くなり次第終了）	水曜日	12席 （カウンター12席）	https://tabelog.com/tokyo/A1327/A132701/13001469/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/47095/47095423.jpg?token=282d361&api=v2	1	1	0	POINT (139.4470013493517 35.54939011888909)
町田汁場 しおらーめん進化 町田駅前店	3.77	町田駅	042-851-8797	東京都町田市森野1-12-13 ワールドビル 2F	35.544647490482404	139.44241417089836	11:00～15:0017:30～22:00※売り切れ終了の場合有	年中無休	9席 （カウンター席のみ）	https://tabelog.com/tokyo/A1327/A132701/13165085/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/116045/116045339.jpg?token=fb4c28d&api=v2	1	1	0	POINT (139.4424141708984 35.5446474904824)
超純水採麺 天国屋	3.75	成瀬駅	042-799-4878	東京都町田市金森4-1-1	35.52630290667996	139.46522784306507	[月・木]11:30〜15:0017:00〜21:00[金]11:30～15:0017:00～19:30[火・土・日・祝]11:30〜材料なくなり次第終了	水曜日	12席	https://tabelog.com/tokyo/A1327/A132701/13162732/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/44740/44740943.jpg?token=4ab91c2&api=v2	1	1	1	POINT (139.4652278430651 35.52630290667996)
味噌ぶりNoodleみやみや	3.67	聖蹟桜ケ丘駅	090-8143-9588	東京都多摩市関戸2-24-23	35.65049044465746	139.44862794830834	【月・水・木・金】11:30～15:0018:00～22:00【土・祝】11:30～15:0017:00～21:00【日】11:30～17:00	火曜	11席 （カウンター席のみ）	https://tabelog.com/tokyo/A1327/A132702/13195590/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/51736/51736569.jpg?token=62c087b&api=v2	1	1	1	POINT (139.4486279483083 35.65049044465746)
ラーメン スリーエスオー （RA-MEN 3SO）	3.66	古淵駅	042-792-3504	東京都町田市木曽西4-1-31	35.56472551133296	139.42025008719406	【平日】11:30～14:0019:00～21:00【土日祝】11:30～14:0018:30～20:30※各日食材等なくなり次第終了※月曜は昼営業のみ	火曜（祝日の場合翌日）第４月曜日	10席 （カウンターのみ）	https://tabelog.com/tokyo/A1327/A132701/13111245/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/110163/110163391.jpg?token=e6ec5f6&api=v2	1	1	1	POINT (139.4202500871941 35.56472551133296)
81番	3.64	町田駅	042-726-2231	東京都町田市原町田4-5-18 仲見世商店街	35.541482379533136	139.44848631233464	〔平日〕11:00～15:00／18:00～21:00〔土日祝〕11:00～21:00（中休み無し）	なし		https://tabelog.com/tokyo/A1327/A132701/13191765/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/116670/116670814.jpg?token=0ffe7af&api=v2	1	1	0	POINT (139.4484863123346 35.54148237953314)
奥津家 （おくつや）	3.64	古淵駅	042-792-0927	東京都町田市木曽西1-1-21	35.562128035056084	139.42160537200814	[月・火・木～日]12:00～16:00(L.O.15:45) 18:00～22:00(L.O.21:45)	水曜日	12席 （カウンターのみ）	https://tabelog.com/tokyo/A1327/A132701/13010339/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/92812/92812923.jpg?token=d89d1ff&api=v2	1	0	0	POINT (139.4216053720081 35.56212803505608)
竹の助	3.63	柿生駅	044-988-9070	東京都町田市三輪町165-2	35.58074428122003	139.49562503422356	11:30～14:3017:00～19:30	木曜日・第1水曜日	10席 （カウンター10席）	https://tabelog.com/tokyo/A1327/A132701/13147941/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/103294/103294961.jpg?token=d4dff67&api=v2	1	1	1	POINT (139.4956250342236 35.58074428122003)
いぶし銀 （【旧店名】風来房）	3.62	町田駅	042-728-9295	東京都町田市原町田6-29-4 寺田ビル　 １Ｆ	35.54643627628166	139.4474658912165	[平日]11:30～14:0018:00～22:00[土・日・祝祭日]11:30～15:0017:30～21:00スープがなくなり次第終了	毎週水曜日・第2第4木曜日　（年末年始・夏期休業あり）	14席 （カウンター8席、外テーブル6席）	https://tabelog.com/tokyo/A1327/A132701/13016449/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/8993/8993738.jpg?token=a129b84&api=v2	1	0	0	POINT (139.4474658912165 35.54643627628166)
大勝軒 五一	3.62	南多摩駅	非公開	東京都稲城市大丸515-3	35.647804576047356	139.49377237828594	[月〜水・金]11:00～15:00 17:00～20:00[土・日・祝]11:00～20:00	木曜	20席	https://tabelog.com/tokyo/A1327/A132703/13149671/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/113338/113338982.jpg?token=2e960a3&api=v2	1	1	1	POINT (139.4937723782859 35.64780457604736)
ラーメンおやじ 町田店	3.60	町田駅	042-723-2951	東京都町田市中町1-19-1	35.54746394188279	139.44733668796434	[月・火・木～土]11:00～翌0:30[水]11:00～16:00[日]11:00～24:00	無休(年末年始除く)	12席 （カウンター10席、テーブル2席）	https://tabelog.com/tokyo/A1327/A132701/13006031/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/78755/78755121.jpg?token=272a063&api=v2	1	0	0	POINT (139.4473366879643 35.54746394188279)
ヌードルズ （noodles）	3.60	町田駅	042-728-7515	東京都町田市原町田4-1-1 山崎ビル 1F	35.54149846184711	139.44693616255614	[月～金]11:30～15:0018:00〜21:00 (LO15分前)[土・日・祝祭日]11:30～19:00 (LO15分前)(途中茹で麺機のお湯を入れ替える為 30分〜1時間程休憩時間があります。尚不定時です)席数が12席となっていますが実際は9席です	火曜日と第２・第４水曜日	12席	https://tabelog.com/tokyo/A1327/A132701/13159411/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/108012/108012232.jpg?token=86678e2&api=v2	1	0	0	POINT (139.4469361625561 35.54149846184711)
ど・みそ 町田店	3.58	町田駅	042-724-9370	東京都町田市原町田3-1-4 町田ターミナルプラザ 2F	35.54040556463692	139.44930907136057	[月～金]11：00～22：00（LO)通し営業[土日祝]11：00～21：00（LO)通し営業	不定休	21席 （カウンター９席､テーブル４席、テラス席８席）	https://tabelog.com/tokyo/A1327/A132701/13123211/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/48156/48156829.jpg?token=9cdc672&api=v2	1	0	0	POINT (139.4493090713606 35.54040556463692)
七面 （しちめん）	3.57	町田駅	042-722-5288	東京都町田市原町田4-5-19	35.54161958827733	139.44855491143463	[日・月・木～土]11:30～19:00頃[火]11:30～16:00	水曜日	10席 （カウンターのみ）	https://tabelog.com/tokyo/A1327/A132701/13019824/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/117908/117908418.jpg?token=37e7661&api=v2	1	0	0	POINT (139.4485549114346 35.54161958827733)
雷文 （らいもん）	3.56	玉川学園前駅	042-722-5567	東京都町田市本町田973-16	35.56086254504878	139.44941423186134	[火～金]11:00～15:30[土・日・祝]11:00～16:30	月曜日と第二火曜日	14席 （カウンターのみ14席）	https://tabelog.com/tokyo/A1327/A132701/13006030/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/106550/106550040.jpg?token=cb3f846&api=v2	1	1	1	POINT (139.4494142318613 35.56086254504878)
パパパパパイン	3.55	町田駅	042-709-3987	東京都町田市原町田3-1-4 町田ターミナルプラザ 2F	35.5403391855649	139.4494646170546	11:00～15:0018:00～21:00	水曜日	10席 （カウンター席のみ）	https://tabelog.com/tokyo/A1327/A132701/13216798/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/111871/111871719.jpg?token=76e39b9&api=v2	1	0	0	POINT (139.4494646170546 35.5403391855649)
横浜家系ラーメン 町田商店 本店 （まちだしょうてん）	3.54	町田駅	042-705-7555	東京都町田市森野1-34-13 ＴＭビル３	35.54632207433754	139.44474695561505	[月～日]11:00-翌3:00	無休	17席 （カウンター9席/テーブル4名様席✖️2）	https://tabelog.com/tokyo/A1327/A132701/13058761/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/90820/90820397.jpg?token=54236d2&api=v2	1	0	0	POINT (139.444746955615 35.54632207433754)
町田家 町田本店 （まちだや）	3.54	町田駅	042-727-4766	東京都町田市原町田3-7-2	35.541838216723704	139.45088609664938	[月～日]11:00～翌3:00	無休		https://tabelog.com/tokyo/A1327/A132701/13010323/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/111459/111459587.jpg?token=3d0511f&api=v2	1	0	0	POINT (139.4508860966494 35.5418382167237)
横浜家系ラーメン 町田商店 マックス	3.54	矢部駅	042-794-8778	東京都町田市常盤町3198-1	35.58573726484251	139.39485956178845	[月～日]11:00～翌3:00	無休	25席 （カウンター9席　テーブル 4×3席）	https://tabelog.com/tokyo/A1327/A132701/13130602/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/90820/90820355.jpg?token=26b2449&api=v2	1	1	1	POINT (139.3948595617885 35.58573726484251)
小川軒	3.54	南町田駅	042-795-2807	東京都町田市小川1608-5 すずかけ台ビル１Ｆ	35.51751703968833	139.47311175949022	11:00～24:00(スープ終了次第)	火曜	15席	https://tabelog.com/tokyo/A1327/A132701/13108701/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/106598/106598949.jpg?token=3fcc85f&api=v2	1	1	1	POINT (139.4731117594902 35.51751703968833)
でくの坊 （でくのぼう）	3.53	町田駅	042-727-0649	東京都町田市森野1-26-23	35.54610208309005	139.44390092489547	［月～土・祝］11:30～20:00	日曜日	16席 （カウンター4席、テーブル2人掛×4卓、小上がり席4人×1卓）	https://tabelog.com/tokyo/A1327/A132701/13016442/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/117833/117833381.jpg?token=941e929&api=v2	1	0	0	POINT (139.4439009248955 35.54610208309005)
みさきや	3.52	成瀬駅	070-4168-8008	東京都町田市金森東3-14-15	35.52869956105597	139.4632973374915	[火～金]11:30～15:00 18:00～22:30[土・日・祝]11:30～15:00 18:00～22:00	月曜日	16席 （カウンター8席、テーブル16席(4人×2卓)）	https://tabelog.com/tokyo/A1327/A132701/13174077/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/118536/118536654.jpg?token=c8c8d09&api=v2	1	0	0	POINT (139.4632973374915 35.52869956105597)
麺部しば盛	3.51	小田急永山駅	042-337-0388	東京都多摩市乞田707 ファミリーナ・タマⅠ	35.631807802825385	139.4374244611615	11:30～15:0018:00～24:00	水曜日	13席 （カウンター（７席）、奥にやや広めの小上がりあり（６席））	https://tabelog.com/tokyo/A1327/A132702/13098949/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/119727/119727458.jpg?token=092cd4b&api=v2	1	1	1	POINT (139.4374244611615 35.63180780282539)
支那そば やまいち	3.50	町田駅	042-727-4276	東京都町田市森野1-36-8	35.546127650417255	139.44473141030213	11:30～21:00（スープなくなり次第終了）	水曜日	12席	https://tabelog.com/tokyo/A1327/A132701/13010322/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/116559/116559838.jpg?token=3abb4dd&api=v2	1	0	0	POINT (139.4447314103021 35.54612765041725)
40番	3.50	町田駅	不明の為情報お待ちしております	東京都町田市原町田3-1-4 町田ターミナルプラザ 2F	35.54020892148264	139.44945101307087	11:00～15:0018:00～21:00	なし		https://tabelog.com/tokyo/A1327/A132701/13234028/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/118631/118631037.jpg?token=0f83f1a&api=v2	1	0	0	POINT (139.4494510130709 35.54020892148264)
立川マシマシ　ロイヤルスープ	3.49	鶴川駅	不明の為情報お待ちしております	東京都町田市金井町2005-1	35.57758834004196	139.47012563058504	[月、水～金]11:00～15:0017:30～21:30[土日祝日]11:00～21:30	火曜日	12席 （カウンターのみ）	https://tabelog.com/tokyo/A1327/A132701/13185774/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/111712/111712170.jpg?token=a3a81b3&api=v2	1	1	1	POINT (139.470125630585 35.57758834004196)
jun-pey ra-men 成瀬店 （ジュンペイラーメン）	3.49	成瀬駅	042-723-4841	東京都町田市成瀬1-4-1	35.547356620735826	139.4728215208373	ランチ　11：00～15：00ディナー　18：00～22：00金土　11：00～15：00　　　　18：00〜24：00	無	25席	https://tabelog.com/tokyo/A1327/A132701/13059118/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/46633/46633455.jpg?token=c06dcc7&api=v2	1	1	1	POINT (139.4728215208373 35.54735662073583)
らーめん専門店　小川 本店 （おがわ）	3.48	橋本駅	042-779-0762	東京都町田市小山町4409	35.60323538290685	139.34656026739572	[月～金]11:00-15:00　18:00-24:15（L.O.24:00）[土・日・祝]11:00-24:15（L.O.24:00）	なし（年末年始をのぞく）	31席 （テーブル２席×６テーブル、カウンター７席、座敷４席×３テーブル）	https://tabelog.com/tokyo/A1327/A132701/13021587/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/22299/22299719.jpg?token=36133d4&api=v2	1	1	1	POINT (139.3465602673957 35.60323538290685)
ラーメン豚山	3.48	町田駅	042-732-3199	東京都町田市原町田6-20-3 あさのビル 1F	35.5437046276036	139.44767127770686	11:00～24:00	無休	12席 （カウンター12席）	https://tabelog.com/tokyo/A1327/A132701/13223633/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/111942/111942674.jpg?token=77eb29d&api=v2	1	0	0	POINT (139.4476712777069 35.5437046276036)
つけめん 桜坂	3.46	聖蹟桜ケ丘駅	042-339-2630	東京都多摩市関戸1-10-1 京王聖蹟桜ヶ丘ショッピングセンター クラウン街	35.650959821411426	139.44762689872326	11:00～23:00	無休		https://tabelog.com/tokyo/A1327/A132702/13098134/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/113338/113338938.jpg?token=a6f8724&api=v2	1	0	0	POINT (139.4476268987233 35.65095982141143)
辛麺 真空	3.44	町田駅	042-720-3560	東京都町田市原町田4-1-5 ハイストーンⅡ1Ｆ	35.541247638703304	139.44748688319447	［月～金］11:30～22:30［土・日・祝］11:30～21:00	無休　（年始休みあり）	10席 （カウンター席のみ）	https://tabelog.com/tokyo/A1327/A132701/13051192/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/17664/17664123.jpg?token=305a208&api=v2	1	0	0	POINT (139.4474868831945 35.5412476387033)
ぎょうてん屋 町田店	3.43	町田駅	050-5872-8371	東京都町田市原町田4-11-14	35.54251643950569	139.44871013502464	[月～日]10:30〜翌1:00	無休	22席 （カウンターのみ）	https://tabelog.com/tokyo/A1327/A132701/13022216/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/23277/23277297.jpg?token=d8a217b&api=v2	1	0	0	POINT (139.4487101350246 35.54251643950569)
らーめん西海 多摩センター店 （さいかい）	3.43	多摩センター駅	042-339-4948	東京都多摩市落合3-11-2	35.61885873913634	139.42763753683016	11:00～21:00ごろ（スープがなくなり次第）20時前に来店して頂く事をお勧めします	無休	23席 （カウンター7席、テーブル8席、座敷8席）	https://tabelog.com/tokyo/A1327/A132702/13005950/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/114291/114291625.jpg?token=d9ecfbc&api=v2	1	1	1	POINT (139.4276375368302 35.61885873913634)
たま家 （たまや）	3.41	京王多摩センター駅	042-371-3277	東京都多摩市愛宕4-8-12	35.628923819087895	139.43023713529803	[火～日]11:00～23:00	月曜日(祝日の場合は翌火曜日)	11席 （カウンターのみ）	https://tabelog.com/tokyo/A1327/A132702/13010092/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/110358/110358778.jpg?token=79f0010&api=v2	1	1	0	POINT (139.430237135298 35.62892381908789)
蒙古タンメン中本 町田店 （もうこたんめんなかもと）	3.39	町田駅	042-722-1255	東京都町田市中町1-1-3 町田リラビル 1F	35.545511623080394	139.44575524252446	11:00～24:00	年末年始	13席 （カウンター席のみ）	https://tabelog.com/tokyo/A1327/A132701/13114574/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/111178/111178882.jpg?token=829b8b3&api=v2	1	0	0	POINT (139.4457552425245 35.54551162308039)
麺でる 多摩センター店	3.38	京王多摩センター駅	042-319-6596	東京都多摩市豊ヶ丘1-21-6	35.627359531657284	139.4296472563091	11:00～15:0018:00～23:30	年中無休	9席	https://tabelog.com/tokyo/A1327/A132702/13140659/	https://tblg.k-img.com/resize/640x640c/restaurant/images/Rvw/74354/74354905.jpg?token=468dae9&api=v2	1	0	0	POINT (139.4296472563091 35.62735953165728)
